股票代码,股票简称,开盘价,收盘价,最高价,最低价,成交量(股),涨跌幅(%),5日均线,10日均线,20日均线,30日均线,60日均线,MACD,BOLL上轨,BOLL中轨,BOLL下轨,kdj(k值),kdj(d值),kdj(j值),a股流通市值,所属行业,所属概念,上市天数,技术形态
600809.SH,山西汾酒,58.0,58.22,59.22,57.18,7226966.0,-0.53,59.13,58.77,59.22,58.18,51.96,-1.06,62.30,59.22,56.15,42.22,40.44,45.79,50409686000.0,食品饮料-饮料制造-白酒,春节概念;老字号;大消费;融资融券;股权转让;沪股通;转融券标的;MSCI概念;山西国资改革;地方国资改革;白酒概念;年报预增,9238,缩量||阳线||月线长下影线
000418.SZ,小天鹅A,57.8,57.88,58.7,56.99,2900063.0,-2.31,59.30,58.75,57.32,55.52,52.24,-0.34,63.91,57.32,50.73,59.6,61.85,55.11,25429411000.0,家用电器-白色家电-洗衣机,深股通;家用电器;MSCI预期;机构重仓,8061,缩量||阳线||价跌量缩
600536.SH,中国软件,57.8,55.0,57.97,55.0,27136892.0,-6.08,56.60,56.42,57.38,55.41,41.37,-2.09,61.56,57.38,53.20,43.66,41.49,48.01,27200953000.0,信息服务-计算机应用-软件开发及服务,智慧党建;去IOE;央企控股;智能终端;云服务;电子信息;透明计算;融资融券;沪股通;核高基;转融券标的;云计算;网络安全;国产软件;中字头股票;央企国资改革;腾讯概念;智慧城市;证金持股,6185,缩量||价跌量缩||月线长下影线
002594.SZ,比亚迪,57.75,56.96,57.91,56.61,9968587.0,-1.3,59.30,57.13,55.73,55.47,53.48,0.5,60.70,55.73,50.77,55.4,60.21,45.78,65060505000.0,交运设备-汽车整车-乘用车,锂矿;锌电池;分布式发电;元器件;IGBT;三星;MSCI概念;汽车电商;特斯拉;新能源;汽车制造概念;充电桩;电动汽车;轨道交通;超级品牌;车联网;智能汽车;融资融券;盐湖提锂;深股通;转融券标的;锂电制造;锂电池;3D玻璃;大消费;互联网+;无人驾驶;新能源整车;储能;新能源汽车,2854,缩量||价跌量缩||回调缩量
300763.SZ,锦浪科技,57.57,58.28,59.55,57.16,1961551.0,0.38,58.88,59.22,62.57,--,--,-2.69,70.51,62.57,54.63,25.24,22.82,30.08,1165600000.0,机械设备-电气设备-电源设备,新股与次新股,35,价升量涨||缩量||阳线
603351.SH,威尔药业,57.27,57.38,57.8,57.1,582504.0,0.35,58.21,58.39,58.67,59.23,--,-0.32,60.68,58.67,56.67,12.63,21.09,-4.31,956335250.0,医药生物-化学制药-化学原料药,新股与次新股,83,价升量缩||缩量||阳线
300757.SZ,罗博特科,56.97,57.38,59.0,56.75,1347299.0,0.44,58.29,59.32,61.75,62.91,66.64,-0.96,67.60,61.75,55.89,9.36,11.53,5.02,1147600000.0,机械设备-电气设备-电源设备,新股与次新股;光伏概念;工业4.0;高端装备,105,价升量涨||缩量||阳线
603939.SH,益丰药房,56.65,57.0,57.6,56.16,1399833.0,0.62,57.17,57.82,57.75,57.07,53.52,-0.85,60.37,57.75,55.13,20.16,27.58,5.33,20673596000.0,医药生物-医药商业-医药商业Ⅲ,沪股通;医药电商;机构重仓;白马股,1526,价升量涨||缩量||阳线
300624.SZ,万兴科技,56.59,56.85,57.95,56.56,784370.0,-0.33,57.92,58.42,59.93,61.24,56.91,-1.14,64.86,59.93,54.99,11.28,17.09,-0.34,2758361400.0,信息服务-计算机应用-软件开发及服务,智能家居;移动互联网;贸易战影响股;谷歌概念;物联网;深股通;国产软件,460,缩量||阳线||价跌量缩
603156.SH,养元饮品,56.58,57.03,58.11,56.42,1793184.0,1.3,57.38,57.58,57.75,54.97,49.85,-1.13,59.86,57.75,55.65,30.95,35.24,22.38,26048262000.0,食品饮料-饮料制造-软饮料,大消费;沪股通,435,价升量缩||缩量||阳线
600990.SH,四创电子,56.5,53.7,56.75,53.6,2848487.0,-4.45,56.13,56.74,55.88,52.90,46.25,-1.56,62.66,55.88,49.11,31.16,41.98,9.52,7340899500.0,国防军工-国防军工-地面兵装,太赫兹;军工改制;预警机;航天军工;雷达;航空航天;大飞机;电子信息;卫星导航;嫦娥概念;新能源汽车;沪股通;贸易战影响股;安防;集成电路概念;国产航母;通用航空;军工;央企国资改革;中国电科系;白马股,5461,缩量||回调缩量||阴线
603883.SH,老百姓,56.43,56.44,56.9,55.02,1199965.0,-0.48,57.29,58.13,59.62,60.80,56.66,-1.24,63.52,59.62,55.73,21.22,25.05,13.56,15069480000.0,医药生物-医药商业-医药商业Ⅲ,沪股通;医疗器械概念;医药电商;MSCI预期,1461,缩量||阳线||价跌量缩
002812.SZ,恩捷股份,56.23,55.3,56.95,55.0,1390266.0,-1.65,57.35,56.71,58.12,59.96,56.65,-0.57,62.69,58.12,53.55,40.83,42.54,37.39,7026593600.0,化工-化学制品-其他化学制品,锂电池;深股通;锂电隔膜;年报预增;MSCI预期,951,缩量||价跌量缩||回调缩量
002773.SZ,康弘药业,56.01,56.81,58.3,55.19,2550379.0,0.02,54.25,52.09,51.72,50.92,45.59,0.66,56.44,51.72,47.00,78.42,65.42,104.44,27072516000.0,医药生物-化学制药-化学制剂,生物医药;深股通;创新药;医保目录;MSCI预期,1397,放量||价升量缩||阳线
603501.SH,韦尔股份,55.22,54.99,55.67,54.01,2153498.0,-1.01,56.42,55.30,54.79,53.38,44.96,-0.91,60.32,54.79,49.26,43.68,48.42,34.2,7728041300.0,电子-半导体及元件-集成电路,芯片概念;传感器;芯片设计;集成电路概念;超清视频,719,缩量||价跌量缩||旗形
603990.SH,麦迪科技,54.3,53.02,54.3,52.02,792498.0,-1.32,54.56,55.03,53.76,52.08,45.42,-1.15,58.25,53.76,49.28,45.43,55.75,24.78,3195621400.0,信息服务-计算机应用-软件开发及服务,互联网医疗,866,放量||阴线||价跌量升
603816.SH,顾家家居,54.29,53.61,55.15,53.5,1982074.0,-1.11,54.96,54.76,56.80,56.78,54.26,-0.9,62.18,56.80,51.43,38.95,38.8,39.24,4776748100.0,轻工制造-家用轻工-家具,大消费;恒大概念;智能家居;沪股通;电子商务,921,缩量||价跌量缩||回调缩量
002935.SZ,天奥电子,53.93,51.62,54.28,51.6,3174916.0,-4.28,53.07,52.76,51.38,50.69,48.66,-0.16,58.22,51.38,44.54,50.94,56.89,39.03,1376705400.0,国防军工-国防军工-航天装备,新股与次新股;军工;卫星导航;5G;中国电科系;央企国资改革;军民融合;华为概念;高送转预期,232,缩量||价跌量缩||回调缩量
300595.SZ,欧普康视,53.83,55.03,55.13,53.35,1919976.0,2.29,54.14,53.91,55.37,54.25,48.33,-1.0,60.37,55.37,50.37,43.49,35.9,58.68,7584254300.0,医药生物-医疗器械服务-医疗器械Ⅲ,眼科医疗;医疗器械概念;深股通;高送转,826,价升量涨||缩量||阳线
603866.SH,桃李面包,53.73,53.65,54.17,53.12,961133.0,-0.15,52.85,52.92,54.77,54.92,53.38,-0.53,59.12,54.77,50.41,51.04,35.93,81.27,25249085000.0,食品饮料-食品加工制造-食品综合,沪股通,1218,缩量||价跌量缩||月线长下影线
300738.SZ,奥飞数据,53.35,51.8,54.25,51.53,976100.0,-2.41,54.04,53.48,53.03,50.87,45.65,-0.84,56.84,53.03,49.22,34.23,44.9,12.87,1810202800.0,信息服务-计算机应用-软件开发及服务,灾备存储;云计算;网络安全;大数据;边缘计算;高送转,459,缩量||价跌量缩||回调缩量
002831.SZ,裕同科技,53.18,52.75,53.18,52.57,986560.0,-0.83,53.79,53.66,54.87,55.54,51.78,-0.83,58.03,54.87,51.70,35.95,36.52,34.81,6297699800.0,轻工制造-包装印刷-包装印刷Ⅲ,环保包装;深股通;可降解塑料;高送转,858,缩量||价跌量缩||回调缩量
300308.SZ,中际旭创,52.97,54.4,55.5,52.11,5477349.0,2.74,53.73,53.16,53.98,55.52,51.67,-0.23,57.42,53.98,50.53,48.27,42.64,59.52,11845863000.0,信息设备-通信设备-通信传输设备,小额贷款;节能环保;深股通;节能电机;光纤;5G;年报预增,2569,价升量涨||放量||阳线
603185.SH,上机数控,52.97,52.27,53.02,52.12,1335390.0,-1.17,52.58,52.62,53.25,54.08,54.90,-0.03,54.98,53.25,51.53,41.16,36.0,51.47,1646505000.0,机械设备-电气设备-电源设备,新股与次新股;白马股;光伏概念;工业4.0;高送转预期,116,缩量||价跌量缩||回调缩量
603486.SH,科沃斯,52.92,52.4,53.9,51.59,893976.0,-0.1,53.73,53.78,56.56,57.78,55.82,-1.06,62.89,56.56,50.23,27.28,27.63,26.56,2101240000.0,家用电器-白色家电-小家电,智能家居;服务机器人;新股与次新股;人工智能;家用电器;机器人概念;沪股通,330,缩量||回调缩量||阴线
603297.SH,永新光学,52.83,50.38,53.0,50.24,1636542.0,-4.64,51.92,51.96,53.80,55.56,51.59,-0.99,58.44,53.80,49.15,27.09,26.93,27.41,1057980000.0,电子-光学光电子-光学元件,新股与次新股;超清视频;高送转预期,225,缩量||回调缩量||阴线
603379.SH,三美股份,52.56,53.36,53.96,52.12,6387742.0,1.0,53.07,54.04,--,--,--,-0.69,--,--,--,13.83,9.77,21.95,3187393500.0,化工-化学制品-氟化工及制冷剂,新股与次新股;制冷剂,21,价升量涨||阳线||阶段放量
300601.SZ,康泰生物,52.29,52.7,53.9,52.23,4133629.0,0.06,52.91,53.20,53.74,50.80,43.48,-1.47,58.13,53.74,49.35,32.78,32.96,32.44,13355577100.0,医药生物-生物制品-生物制品Ⅲ,疫苗存储;禽流感;乙肝治疗;深股通;生物疫苗;年报预增;MSCI预期,805,价升量涨||缩量||阳线
000333.SZ,美的集团,52.2,52.27,52.85,51.57,36013507.0,-0.99,53.31,52.94,51.96,50.57,48.06,-0.35,57.06,51.96,46.87,46.33,50.36,38.27,337154250000.0,家用电器-白色家电-空调,MSCI概念;超级品牌;融资融券;深股通;央视财经50;转融券标的;工业机器人;智能家居;工业互联网;物联网平台层;人民币贬值受益;大消费;物联网;家用电器;机器人概念;证金持股,2043,缩量||阳线||价跌量缩
300571.SZ,平治信息,52.14,50.7,52.58,50.02,2535751.0,-2.48,53.26,54.20,56.55,58.37,52.77,-1.91,62.60,56.55,50.50,18.02,23.32,7.44,3495410100.0,信息服务-传媒-其他传媒,在线教育;手机游戏;数字阅读;文化传媒;网络媒体;白马股;深股通;年报预增,861,放量||阴线||价跌量升
300672.SZ,国科微,51.58,48.95,51.58,48.48,1793753.0,-0.69,48.48,48.21,48.44,48.47,45.95,-0.11,50.54,48.44,46.35,49.9,43.54,62.61,3364438400.0,电子-半导体及元件-集成电路,芯片设计;存储芯片;物联网感知层;国家大基金持股;卫星导航;芯片概念;物联网;集成电路概念;超清视频,650,放量||月线长下影线||阴线
300653.SZ,正海生物,51.25,50.51,51.28,49.98,610480.0,-1.52,51.56,52.09,53.74,54.99,53.58,-0.8,57.65,53.74,49.82,16.69,20.01,10.05,2186072800.0,医药生物-生物制品-生物制品Ⅲ,--,707,缩量||价跌量缩||回调缩量
300767.SZ,震安科技,50.63,49.41,53.49,49.29,5917330.0,-2.14,50.07,50.77,--,--,--,0.28,--,--,--,33.32,40.54,18.87,988200000.0,化工-化工合成材料-其他橡胶制品,新股与次新股;地震,25,阴线||长上影线||价跌量升
300523.SZ,辰安科技,50.54,49.79,50.6,49.7,858716.0,-1.47,50.79,51.36,52.53,53.05,51.46,-0.84,55.96,52.53,49.11,10.88,17.58,-2.54,5106771000.0,信息服务-计算机应用-软件开发及服务,高校;一带一路;物联网;安防;智慧城市;深股通;新基建,1001,缩量||回调缩量||阴线
002933.SZ,新兴装备,50.49,47.81,50.99,47.7,2751353.0,-5.53,50.31,50.68,53.04,53.58,50.25,-1.48,58.60,53.04,47.48,14.2,17.64,7.33,1403223500.0,国防军工-国防军工-航空装备,新股与次新股;军工;高端装备;军民融合;航空航天;阅兵,238,放量||阴线||价跌量升
603871.SH,嘉友国际,50.38,49.12,50.87,49.12,1000220.0,-1.46,51.16,51.83,51.83,50.58,44.84,-1.54,55.45,51.83,48.22,26.42,38.76,1.72,1375360000.0,交通运输-物流-物流Ⅲ,一带一路;航运港口;白马股;中非合作;沪股通,441,缩量||价跌量缩||回调缩量
300685.SZ,艾德生物,50.35,50.16,50.8,49.71,926991.0,0.52,49.64,49.88,51.81,52.92,50.13,-0.7,56.45,51.81,47.18,36.17,29.3,49.89,4569656300.0,医药生物-生物制品-生物制品Ⅲ,抗癌;抗肿瘤;基因测序;深股通;分子诊断;体外诊断;医疗器械概念,629,价升量缩||缩量||月线长下影线
002913.SZ,奥士康,50.32,48.87,50.9,48.1,4132565.0,-6.7,51.80,51.41,52.17,53.27,50.27,-0.57,55.06,52.17,49.27,45.29,49.27,37.32,1759955300.0,电子-半导体及元件-印制电路板,富士康概念;小米概念;通信基站;5G;汽车电子;深股通,508,放量||阴线||价跌量升
603187.SH,海容冷链,50.24,50.59,51.49,49.8,1901345.0,0.76,51.45,50.49,49.26,48.99,47.88,0.25,53.20,49.26,45.32,53.89,62.01,37.67,1011800000.0,机械设备-通用设备-制冷空调设备,新股与次新股;冷链物流,145,价升量涨||缩量||阳线
603679.SH,华体科技,50.09,48.39,51.0,48.0,808200.0,-3.39,47.92,45.94,41.54,40.58,32.94,1.06,51.99,41.54,31.09,78.98,78.35,80.24,1944559800.0,电子-光学光电子-LED,节能照明;新能源汽车;华为汽车;5G,671,缩量||价跌量缩||旗形
603659.SH,璞泰来,50.01,49.13,50.29,49.11,1499000.0,-2.35,51.46,51.41,52.14,53.24,50.97,-0.7,54.81,52.14,49.47,22.0,31.14,3.72,9487944700.0,电子-其他电子-其他电子Ⅲ,新能源;沪股通;锂电隔膜;负极材料;新能源汽车;锂电池;宁德时代概念;白马股,536,缩量||价跌量缩||回调缩量
600600.SH,青岛啤酒,49.5,49.37,50.51,48.66,5856347.0,-0.16,49.49,48.76,46.88,44.47,41.38,-0.06,53.73,46.88,40.03,54.05,56.75,48.64,34357255000.0,食品饮料-饮料制造-啤酒,MSCI概念;老字号;春节概念;高温概念;超级品牌;厄尔尼诺概念;收入改革;央视财经50;融资融券;沪股通;商品新零售;转融券标的;世界杯;山东国资改革;地方国资改革;大消费;新零售;啤酒概念;证金持股,9370,缩量||回调缩量||阴线
300663.SZ,科蓝软件,49.02,48.5,51.2,47.33,10605379.0,-3.14,51.28,53.38,48.27,41.10,29.13,-2.37,62.84,48.27,33.71,22.97,39.81,-10.72,5972042300.0,信息服务-计算机应用-软件开发及服务,无人零售;区块链储备;数字中国;金融科技;国产软件;区块链;移动支付;无人银行;独角兽概念;互联网金融;创投,684,缩量||月线长下影线||回调缩量
000423.SZ,东阿阿胶,49.0,49.45,49.86,48.9,4562314.0,0.69,49.37,49.53,48.93,48.57,46.21,-0.32,51.37,48.93,46.49,25.59,31.3,14.18,32333739000.0,医药生物-中药-中药Ⅲ,老字号;奢侈品;电子商务;医疗改革;MSCI概念;大消费;超级品牌;融资融券;深股通;中医药;转融券标的;央视财经50;医保目录;保健品;安邦系,8303,价升量涨||缩量||阳线
300573.SZ,兴齐眼药,48.73,48.73,48.73,48.73,4506186.0,10.0,40.64,33.17,26.20,23.76,20.43,5.32,45.25,26.20,7.14,99.26,97.2,103.36,2606494600.0,医药生物-化学制药-化学制剂,眼科医疗;医保目录,866,价升量涨||放量||强中选强
002892.SZ,科力尔,48.69,49.98,50.77,48.5,1850545.0,2.0,49.82,50.86,52.44,50.64,41.47,-2.23,57.25,52.44,47.62,32.2,34.98,26.64,1316273280.0,机械设备-电气设备-电机,--,614,价升量缩||缩量||阳线
603127.SH,昭衍新药,48.5,48.7,49.42,48.07,1156593.0,0.35,47.95,47.32,48.18,49.75,45.75,-0.17,51.12,48.18,45.25,54.51,40.33,82.86,3805089000.0,医药生物-医疗器械服务-医疗服务Ⅲ,细胞免疫治疗,606,价升量缩||缩量||阳线
000028.SZ,国药一致,48.19,47.86,48.85,47.61,1180732.0,-0.69,48.41,48.79,49.65,49.51,46.36,-0.85,52.13,49.65,47.16,22.83,27.63,13.23,14728645000.0,医药生物-医药商业-医药商业Ⅲ,单抗;抗癌;医疗改革;融资融券;深股通;转融券标的;医保目录;智能医疗;互联网医疗;MSCI预期,9388,缩量||回调缩量||阴线
300743.SZ,天地数码,48.11,48.78,51.48,48.11,7668639.0,-8.75,59.83,57.75,48.99,46.24,42.17,0.39,70.19,48.99,27.80,44.23,67.35,-2.0,804870000.0,化工-化学制品-其他化学制品,新股与次新股,361,放量||阳线||长上影线
300579.SZ,数字认证,48.1,47.42,49.58,47.08,2466800.0,-2.55,50.95,52.74,52.47,48.57,38.72,-2.8,58.86,52.47,46.08,15.84,29.09,-10.66,2077438100.0,信息服务-计算机应用-软件开发及服务,移动支付;数字中国;区块链储备;区块链;北京国资改革;地方国资改革;知识产权保护;雄安新区;网络安全;高送转;国产软件,851,缩量||价跌量缩||回调缩量
300771.SZ,智莱科技,47.91,47.91,47.91,47.91,5806.0,10.01,--,--,--,--,--,0.56,--,--,--,0.0,0.0,0.0,1197750000.0,机械设备-专用设备-其它专用机械,新股与次新股,1,价升量缩||阶段放量||跳空高开
002880.SZ,卫光生物,47.66,46.96,47.94,46.7,588300.0,-1.1,47.52,48.52,48.52,48.07,45.78,-0.86,51.71,48.52,45.33,13.42,22.31,-4.37,1267920000.0,医药生物-生物制品-生物制品Ⅲ,血液制品;深圳国资改革;广东国资改革;地方国资改革,676,缩量||价跌量缩||回调缩量
002832.SZ,比音勒芬,47.55,47.4,48.45,46.68,1212321.0,-1.46,48.60,48.09,47.08,45.02,40.30,-0.69,51.68,47.08,42.48,56.9,62.34,46.02,3744552600.0,纺织服装-服装家纺-其他服装,体育产业;深股通;高送转,851,放量||价跌量缩||阴线
603068.SH,博通集成,47.53,47.53,47.53,47.53,86521.0,10.0,39.64,--,--,--,--,4.23,--,--,--,0.0,0.0,0.0,1648263600.0,电子-半导体及元件-集成电路,新股与次新股,8,价升量缩||尖三兵||阶段放量
300723.SZ,一品红,47.42,45.9,47.76,45.51,1269879.0,-3.37,47.38,46.11,43.55,40.50,35.83,-0.1,52.02,43.55,35.08,63.09,71.65,45.96,2172600000.0,医药生物-化学制药-化学制剂,儿童医药医疗;医保目录;白马股,523,缩量||回调缩量||阴线
600309.SH,万华化学,47.0,47.8,48.18,46.55,35017901.0,2.25,47.25,47.24,46.84,44.72,40.82,-0.68,51.00,46.84,42.67,37.62,33.9,45.07,68055557000.0,化工-化工新材料-聚氨酯,国开行;岩棉;绿色建筑;己二酸;低碳;环渤海;融资融券;聚碳酸酯;沪股通;建筑节能;转融券标的;新材料概念;TDI;MDI;环氧丙烷;乙烯;地方国资改革;外汇局持股;白马股;山东国资改革;煤化工,6682,价升量涨||缩量||阳线
601869.SH,长飞光纤,47.0,45.46,47.01,45.31,5744670.0,-3.48,47.21,46.51,46.15,46.81,45.32,0.08,48.43,46.15,43.87,49.12,58.35,30.68,3445436600.0,信息设备-通信设备-通信传输设备,新股与次新股;光纤光缆;沪股通;白马股;5G;工业互联网;超清视频,277,放量||价跌量缩||阴线
002932.SZ,明德生物,46.93,46.67,47.19,46.24,543100.0,-0.28,47.55,48.58,48.13,48.46,46.20,-0.7,50.59,48.13,45.67,19.21,33.6,-9.59,776882210.0,医药生物-医疗器械服务-医疗器械Ⅲ,新股与次新股;医疗器械概念;体外诊断,287,缩量||价跌量缩||回调缩量
603508.SH,思维列控,46.69,45.04,46.69,45.0,881201.0,-2.53,46.62,46.04,45.57,45.86,44.52,-0.09,47.98,45.57,43.16,32.76,41.57,15.13,7206400000.0,信息服务-计算机应用-软件开发及服务,电子信息;轨道交通;大数据;高铁;无人机,1216,缩量||价跌量缩||回调缩量
603233.SH,大参林,46.13,46.84,47.05,45.8,1516278.0,2.38,46.02,45.92,47.09,46.91,44.65,-0.47,50.64,47.09,43.55,49.51,34.05,80.42,3004841100.0,医药生物-医药商业-医药商业Ⅲ,保健品;沪股通;医药电商;机构重仓,631,价升量涨||缩量||阳线
300709.SZ,精研科技,46.06,46.96,48.07,46.05,1114483.0,0.02,46.84,45.78,46.12,43.18,36.10,-1.0,51.96,46.12,40.28,61.78,49.89,85.56,2657060700.0,电子-电子制造-电子零部件制造,智能穿戴;特斯拉;谷歌概念;消费电子,551,价升量缩||缩量||阳线
600779.SH,水井坊,46.0,46.4,46.8,45.3,4051240.0,1.09,46.27,46.31,45.85,44.56,39.96,-0.73,50.17,45.85,41.53,28.36,28.52,28.04,22668520000.0,食品饮料-饮料制造-白酒,老字号;基因疗法;鸡尾酒;成渝特区;沪股通;白马股;白酒概念;年报预增;MSCI预期,8173,价升量涨||缩量||阳线
002833.SZ,弘亚数控,45.97,44.34,46.23,44.01,587344.0,-3.15,45.61,45.91,46.78,46.14,42.81,-1.03,49.47,46.78,44.08,25.5,29.93,16.64,2548465900.0,机械设备-专用设备-其它专用机械,工业4.0;深股通,846,缩量||回调缩量||阴线
002925.SZ,盈趣科技,45.88,45.2,46.24,44.9,2769719.0,-1.31,46.69,47.15,50.12,51.75,52.40,-0.85,57.42,50.12,42.82,14.23,17.52,7.67,7526729500.0,电子-电子制造-电子零部件制造,智能穿戴;智能家居;虚拟现实;电子烟;VR设备;白马股;汽车电子;国产软件;物联网;工业互联网;深股通;新基建;数字孪生,463,缩量||回调缩量||阴线
600563.SH,法拉电子,45.68,44.42,45.68,44.3,1825476.0,-2.46,45.92,45.95,46.45,46.46,46.54,-0.44,49.48,46.45,43.42,29.66,37.19,14.61,9994500000.0,电子-半导体及元件-被动元件,央视财经50;元器件;超级电容;融资融券;新能源汽车;沪股通;转融券标的;证金持股;机构重仓,5978,缩量||回调缩量||阴线
