股票代码,股票简称,开盘价,收盘价,最高价,最低价,成交量(股),涨跌幅(%),5日均线,10日均线,20日均线,30日均线,60日均线,MACD,BOLL上轨,BOLL中轨,BOLL下轨,kdj(k值),kdj(d值),kdj(j值),a股流通市值,所属行业,所属概念,上市天数,技术形态
002594.SZ,比亚迪,60.0,57.71,60.13,57.19,15252484.0,-4.03,59.26,56.93,55.71,55.32,53.34,0.85,60.65,55.71,50.76,62.99,62.62,63.73,65917165000.0,交运设备-汽车整车-乘用车,锂矿;锌电池;分布式发电;元器件;IGBT;三星;MSCI概念;汽车电商;特斯拉;新能源;汽车制造概念;充电桩;电动汽车;轨道交通;超级品牌;车联网;智能汽车;融资融券;盐湖提锂;深股通;转融券标的;锂电制造;锂电池;3D玻璃;大消费;互联网+;无人驾驶;新能源整车;储能;新能源汽车,2853,强中选强||缩量||价跌量缩
600809.SH,山西汾酒,59.62,58.53,60.88,58.27,5864766.0,-1.83,59.22,59.03,59.13,58.04,51.62,-1.0,62.44,59.13,55.82,41.82,39.54,46.37,50678099000.0,食品饮料-饮料制造-白酒,春节概念;老字号;大消费;融资融券;股权转让;沪股通;转融券标的;MSCI概念;山西国资改革;地方国资改革;白酒概念;年报预增,9237,缩量||月线长下影线||回调缩量
300763.SZ,锦浪科技,59.59,58.06,59.59,57.57,1762958.0,-2.57,59.12,59.51,62.46,--,--,-2.73,70.69,62.46,54.23,23.57,21.6,27.51,1161200000.0,机械设备-电气设备-电源设备,新股与次新股,34,缩量||回调缩量||阴线
300752.SZ,隆利科技,58.7,58.91,59.34,58.37,735202.0,0.38,59.05,59.20,63.22,65.32,67.77,-0.77,71.75,63.22,54.68,23.58,18.54,33.68,1070117820.0,电子-光学光电子-LED,新股与次新股;年报预增;高送转预期,143,价升量涨||缩量||阳线
300757.SZ,罗博特科,58.66,57.13,58.68,56.91,1222227.0,-2.19,58.98,59.88,62.16,63.25,66.74,-1.02,67.89,62.16,56.43,8.56,12.61,0.45,1142600000.0,机械设备-电气设备-电源设备,新股与次新股;光伏概念;工业4.0;高端装备,104,缩量||价跌量缩||回调缩量
603883.SH,老百姓,58.38,56.71,58.44,56.0,1652913.0,-1.39,57.66,58.58,59.86,60.94,56.53,-1.27,63.51,59.86,56.22,20.81,26.97,8.49,15141570000.0,医药生物-医药商业-医药商业Ⅲ,沪股通;医疗器械概念;医药电商;MSCI预期,1460,放量||阴线||价跌量升
603351.SH,威尔药业,58.06,57.18,58.22,57.09,866651.0,-1.41,58.55,58.63,58.74,59.40,--,-0.26,60.65,58.74,56.83,15.54,25.33,-4.02,953001910.0,医药生物-化学制药-化学原料药,新股与次新股,82,缩量||回调缩量||阴线
002812.SZ,恩捷股份,58.0,56.23,58.0,56.22,1411190.0,-3.3,57.26,56.83,58.51,60.32,56.52,-0.45,63.39,58.51,53.64,49.71,43.4,62.31,7144762300.0,化工-化学制品-其他化学制品,锂电池;深股通;锂电隔膜;年报预增;MSCI预期,950,缩量||价跌量缩||月线长下影线
603260.SH,合盛硅业,58.0,58.42,59.17,57.85,2910862.0,0.76,58.41,58.82,59.80,59.24,55.60,-1.1,63.84,59.80,55.77,33.76,30.28,40.71,15238378000.0,有色金属-新材料-非金属新材料,新材料概念;白马股;沪股通;多晶硅;白炭黑;石墨电极;有机硅;年报预增;长三角一体化,539,价升量涨||缩量||阳线
600536.SH,中国软件,57.92,58.56,59.1,55.62,34238548.0,1.12,56.74,56.63,57.64,55.12,40.83,-1.89,61.84,57.64,53.43,48.43,40.4,64.5,28961597000.0,信息服务-计算机应用-软件开发及服务,智慧党建;去IOE;央企控股;智能终端;云服务;电子信息;透明计算;融资融券;沪股通;核高基;转融券标的;云计算;网络安全;国产软件;中字头股票;央企国资改革;腾讯概念;智慧城市;证金持股,6184,价升量缩||缩量||阳线
300624.SZ,万兴科技,57.7,57.04,58.63,56.9,1005800.0,-1.57,58.53,58.92,60.19,61.59,56.71,-1.15,65.01,60.19,55.38,13.58,20.0,0.75,2767580200.0,信息服务-计算机应用-软件开发及服务,智能家居;移动互联网;贸易战影响股;谷歌概念;物联网;深股通;国产软件,459,缩量||价跌量缩||回调缩量
603156.SH,养元饮品,57.49,56.3,58.2,56.2,1831662.0,-2.48,57.53,57.72,57.48,54.63,49.65,-1.09,60.95,57.48,54.01,29.08,37.38,12.47,25714837000.0,食品饮料-饮料制造-软饮料,大消费;沪股通,434,缩量||回调缩量||阴线
300770.SZ,新媒股份,57.29,57.29,57.29,57.29,12207.0,10.0,--,--,--,--,--,0.67,--,--,--,0.0,0.0,0.0,1839009000.0,信息服务-通信服务-互联网信息服务,地方国资改革;新股与次新股;广东国资改革,3,价升量缩||阶段放量||跳空高开
603939.SH,益丰药房,57.08,56.65,57.5,56.36,858791.0,-0.82,57.42,57.96,57.69,56.99,53.32,-0.87,60.43,57.69,54.96,20.07,31.29,-2.36,20546652000.0,医药生物-医药商业-医药商业Ⅲ,沪股通;医药电商;机构重仓;白马股,1525,缩量||价跌量缩||回调缩量
600990.SH,四创电子,57.0,56.2,58.33,55.9,1648076.0,-1.4,56.91,57.06,55.84,52.65,45.96,-1.12,62.68,55.84,49.00,45.73,47.38,42.43,7682654600.0,国防军工-国防军工-地面兵装,太赫兹;军工改制;预警机;航天军工;雷达;航空航天;大飞机;电子信息;卫星导航;嫦娥概念;新能源汽车;沪股通;贸易战影响股;安防;集成电路概念;国产航母;通用航空;军工;央企国资改革;中国电科系;白马股,5460,缩量||回调缩量||阴线
603816.SH,顾家家居,56.75,54.21,56.9,54.0,2758873.0,-3.99,55.21,54.97,57.05,56.84,54.18,-0.84,62.27,57.05,51.84,46.78,38.73,62.87,4830209200.0,轻工制造-家用轻工-家具,大消费;恒大概念;智能家居;沪股通;电子商务,920,缩量||价跌量缩||月线长下影线
603501.SH,韦尔股份,55.81,55.55,57.68,54.37,3326129.0,-1.03,57.26,55.33,54.67,53.31,44.54,-0.71,60.28,54.67,49.06,47.66,50.79,41.39,7806741100.0,电子-半导体及元件-集成电路,芯片概念;传感器;芯片设计;集成电路概念;超清视频,718,缩量||旗形||回调缩量
603486.SH,科沃斯,55.04,52.45,55.54,52.02,876944.0,-4.67,54.11,54.22,56.95,57.96,55.78,-1.09,63.16,56.95,50.74,30.82,27.81,36.85,2103245000.0,家用电器-白色家电-小家电,智能家居;服务机器人;新股与次新股;人工智能;家用电器;机器人概念;沪股通,329,缩量||价跌量缩||回调缩量
300738.SZ,奥飞数据,55.0,53.08,55.0,52.89,999374.0,-3.63,54.53,53.70,52.89,50.77,45.43,-0.48,57.08,52.89,48.70,48.61,50.24,45.34,1854933700.0,信息服务-计算机应用-软件开发及服务,灾备存储;云计算;网络安全;大数据;边缘计算;高送转,458,缩量||价跌量缩||回调缩量
000333.SZ,美的集团,54.99,52.79,54.99,52.2,41516788.0,-4.16,53.43,53.21,51.69,50.38,47.89,-0.14,57.29,51.69,46.08,52.45,52.37,52.59,340508380000.0,家用电器-白色家电-空调,MSCI概念;超级品牌;融资融券;深股通;央视财经50;转融券标的;工业机器人;智能家居;工业互联网;物联网平台层;人民币贬值受益;大消费;物联网;家用电器;机器人概念;证金持股,2042,缩量||回调缩量||阴线
603990.SH,麦迪科技,54.4,53.73,55.88,53.1,665927.0,-1.23,55.10,55.04,53.55,51.94,45.06,-0.89,58.55,53.55,48.56,53.67,60.92,39.19,3238414600.0,信息服务-计算机应用-软件开发及服务,互联网医疗,865,放量||阴线||价跌量升
002831.SZ,裕同科技,54.3,53.19,54.46,52.5,2091434.0,-2.85,54.15,53.86,55.18,55.46,51.60,-0.78,58.71,55.18,51.66,43.44,36.8,56.73,6350230400.0,轻工制造-包装印刷-包装印刷Ⅲ,环保包装;深股通;可降解塑料;高送转,857,缩量||回调缩量||阴线
002773.SZ,康弘药业,54.01,56.8,57.3,53.87,3885447.0,4.45,53.06,51.53,51.35,50.52,45.28,0.35,55.51,51.35,47.19,74.6,58.91,105.97,27067751000.0,医药生物-化学制药-化学制剂,生物医药;深股通;创新药;医保目录;MSCI预期,1396,价升量涨||放量||阳线
300595.SZ,欧普康视,53.95,53.8,54.35,52.89,1531092.0,-0.28,53.71,53.95,55.24,54.15,48.03,-1.27,60.41,55.24,50.07,35.54,32.1,42.41,7414735300.0,医药生物-医疗器械服务-医疗器械Ⅲ,眼科医疗;医疗器械概念;深股通;高送转,825,缩量||月线长下影线||回调缩量
002935.SZ,天奥电子,53.81,53.93,56.12,53.55,3842274.0,1.01,53.69,52.89,51.30,50.68,48.56,0.18,58.17,51.30,44.44,62.47,59.87,67.66,1438313100.0,国防军工-国防军工-航天装备,新股与次新股;军工;卫星导航;5G;中国电科系;央企国资改革;军民融合;华为概念;高送转预期,231,价升量涨||缩量||阳线
603379.SH,三美股份,53.79,52.83,53.79,52.31,5780787.0,-1.84,53.01,54.62,--,--,--,-0.64,--,--,--,8.65,7.73,10.49,3155734600.0,化工-化学制品-氟化工及制冷剂,新股与次新股;制冷剂,20,价跌量缩||阴线||阶段放量
300571.SZ,平治信息,53.65,51.99,54.4,51.9,2529120.0,-2.64,54.18,54.90,57.03,58.69,52.59,-1.78,62.63,57.03,51.43,22.43,25.96,15.36,3584346600.0,信息服务-传媒-其他传媒,在线教育;手机游戏;数字阅读;文化传媒;网络媒体;白马股;深股通;年报预增,860,放量||阴线||价跌量升
300579.SZ,数字认证,53.41,48.66,54.0,48.52,3422057.0,-8.1,52.23,53.35,52.18,48.19,38.32,-2.26,59.95,52.18,44.41,22.4,35.71,-4.23,2131761700.0,信息服务-计算机应用-软件开发及服务,移动支付;数字中国;区块链储备;区块链;北京国资改革;地方国资改革;知识产权保护;雄安新区;网络安全;高送转;国产软件,850,缩量||回调缩量||阴线
300308.SZ,中际旭创,53.21,52.95,55.66,52.89,3971596.0,-1.25,53.88,53.08,54.10,55.78,51.43,-0.45,57.79,54.10,50.42,41.85,39.83,45.88,11530118500.0,信息设备-通信设备-通信传输设备,小额贷款;节能环保;深股通;节能电机;光纤;5G;年报预增,2568,缩量||月线长下影线||回调缩量
603866.SH,桃李面包,53.16,53.73,54.68,53.0,1361516.0,1.26,52.56,53.05,54.82,54.91,53.31,-0.76,59.14,54.82,50.50,42.14,28.37,69.69,25286735000.0,食品饮料-食品加工制造-食品综合,沪股通,1217,价升量涨||放量||阳线
300601.SZ,康泰生物,53.0,52.67,53.85,51.77,4088312.0,0.27,52.96,53.34,53.42,50.51,43.12,-1.49,58.93,53.42,47.91,32.43,33.04,31.2,13347974300.0,医药生物-生物制品-生物制品Ⅲ,疫苗存储;禽流感;乙肝治疗;深股通;生物疫苗;年报预增;MSCI预期,804,价升量涨||缩量||月线长下影线
603185.SH,上机数控,52.85,52.89,53.35,52.56,1721461.0,0.34,52.67,52.76,53.35,54.31,54.96,-0.02,55.07,53.35,51.63,42.8,33.42,61.54,1666035000.0,机械设备-电气设备-电源设备,新股与次新股;白马股;光伏概念;工业4.0;高送转预期,115,价升量涨||缩量||阳线
002913.SZ,奥士康,52.29,52.38,53.29,51.82,1895663.0,-0.21,52.59,51.71,52.51,53.62,50.14,-0.19,55.40,52.51,49.62,61.35,51.26,81.53,1886360900.0,电子-半导体及元件-印制电路板,富士康概念;小米概念;通信基站;5G;汽车电子;深股通,507,缩量||阳线||价跌量缩
603297.SH,永新光学,52.2,52.83,53.65,51.93,1415843.0,1.23,52.39,52.31,54.11,55.63,51.51,-0.89,58.63,54.11,49.59,38.58,26.85,62.04,1109430000.0,电子-光学光电子-光学元件,新股与次新股;超清视频;高送转预期,224,价升量涨||缩量||阳线
603659.SH,璞泰来,52.2,50.31,52.2,50.0,1521431.0,-3.29,51.88,51.71,52.42,53.28,50.91,-0.46,54.93,52.42,49.91,32.83,35.71,27.07,9715825300.0,电子-其他电子-其他电子Ⅲ,新能源;沪股通;锂电隔膜;负极材料;新能源汽车;锂电池;宁德时代概念;白马股,535,缩量||回调缩量||阴线
603871.SH,嘉友国际,52.2,49.85,52.2,49.56,1828333.0,-3.89,51.73,52.16,51.88,50.51,44.63,-1.29,55.37,51.88,48.38,38.45,44.94,25.48,1395800000.0,交通运输-物流-物流Ⅲ,一带一路;航运港口;白马股;中非合作;沪股通,440,放量||阴线||价跌量升
300663.SZ,科蓝软件,52.11,50.07,52.98,49.57,10410991.0,-6.38,52.02,54.07,47.62,40.24,28.57,-1.64,63.28,47.62,31.96,31.16,48.23,-2.99,6165364000.0,信息服务-计算机应用-软件开发及服务,无人零售;区块链储备;数字中国;金融科技;国产软件;区块链;移动支付;无人银行;独角兽概念;互联网金融;创投,683,缩量||价跌量缩||月线长下影线
300653.SZ,正海生物,51.86,51.29,52.15,50.94,738141.0,-0.95,51.83,52.49,54.07,55.14,53.53,-0.79,57.96,54.07,50.17,20.23,21.67,17.36,2219831200.0,医药生物-生物制品-生物制品Ⅲ,--,706,缩量||回调缩量||阴线
603187.SH,海容冷链,51.56,50.21,51.58,50.2,1471439.0,-2.3,51.54,50.51,49.10,48.98,47.85,0.4,53.08,49.10,45.11,58.91,66.06,44.59,1004200000.0,机械设备-通用设备-制冷空调设备,新股与次新股;冷链物流,144,缩量||价跌量缩||回调缩量
300523.SZ,辰安科技,51.4,50.53,51.4,50.53,704180.0,-0.45,51.14,51.70,52.79,53.18,51.60,-0.79,56.13,52.79,49.45,15.15,20.94,3.59,5182670000.0,信息服务-计算机应用-软件开发及服务,高校;一带一路;物联网;安防;智慧城市;深股通;新基建,1000,缩量||价跌量缩||回调缩量
002933.SZ,新兴装备,51.33,50.61,51.8,50.5,1730102.0,-1.15,51.02,51.53,53.57,53.76,50.19,-1.26,59.04,53.57,48.10,20.07,19.36,21.51,1485403500.0,国防军工-国防军工-航空装备,新股与次新股;军工;高端装备;军民融合;航空航天;阅兵,237,缩量||回调缩量||阴线
300685.SZ,艾德生物,50.88,49.9,51.48,49.72,1164901.0,-0.18,49.53,50.12,52.03,53.10,49.96,-0.94,56.76,52.03,47.31,30.92,25.87,41.01,4545969800.0,医药生物-生物制品-生物制品Ⅲ,抗癌;抗肿瘤;基因测序;深股通;分子诊断;体外诊断;医疗器械概念,628,缩量||价跌量缩||月线长下影线
600600.SH,青岛啤酒,50.0,49.45,50.8,49.05,4458910.0,-1.1,49.18,48.66,46.37,44.09,41.17,0.09,53.92,46.37,38.81,56.17,58.1,52.3,34412928000.0,食品饮料-饮料制造-啤酒,MSCI概念;老字号;春节概念;高温概念;超级品牌;厄尔尼诺概念;收入改革;央视财经50;融资融券;沪股通;商品新零售;转融券标的;世界杯;山东国资改革;地方国资改革;大消费;新零售;啤酒概念;证金持股,9369,缩量||价跌量缩||回调缩量
300767.SZ,震安科技,49.89,50.49,51.58,49.38,4164029.0,0.68,50.07,50.73,--,--,--,0.89,--,--,--,39.94,44.15,31.54,1009800000.0,化工-化工合成材料-其他橡胶制品,新股与次新股;地震,24,价升量缩||阳线||阶段放量
000423.SZ,东阿阿胶,49.51,49.11,49.96,48.96,4372200.0,-0.53,49.45,49.65,48.81,48.45,46.07,-0.32,51.37,48.81,46.25,23.41,34.16,1.92,32111424000.0,医药生物-中药-中药Ⅲ,老字号;奢侈品;电子商务;医疗改革;MSCI概念;大消费;超级品牌;融资融券;深股通;中医药;转融券标的;央视财经50;医保目录;保健品;安邦系,8302,缩量||回调缩量||阴线
300672.SZ,国科微,49.46,49.29,51.33,48.65,1626239.0,0.12,48.30,48.17,48.47,48.66,45.79,-0.19,50.59,48.47,46.34,50.63,40.36,71.16,3387807300.0,电子-半导体及元件-集成电路,芯片设计;存储芯片;物联网感知层;国家大基金持股;卫星导航;芯片概念;物联网;集成电路概念;超清视频,649,放量||价升量缩||月线长下影线
603679.SH,华体科技,49.0,50.09,51.5,48.48,1922600.0,3.64,47.74,44.99,40.98,40.16,32.52,1.32,51.09,40.98,30.88,80.57,78.03,85.65,2012874600.0,电子-光学光电子-LED,节能照明;新能源汽车;华为汽车;5G,670,价升量涨||缩量||阳线
603127.SH,昭衍新药,48.94,48.53,49.9,47.7,1519214.0,-0.84,47.53,47.32,48.34,49.83,45.54,-0.38,51.71,48.34,44.98,44.18,33.24,66.07,3791806300.0,医药生物-医疗器械服务-医疗服务Ⅲ,细胞免疫治疗,605,缩量||价跌量缩||月线长下影线
601869.SH,长飞光纤,48.8,47.1,49.18,47.09,6738070.0,-2.65,47.58,46.52,46.21,47.07,45.24,0.35,48.48,46.21,43.94,66.64,62.96,74.01,3569733000.0,信息设备-通信设备-通信传输设备,新股与次新股;光纤光缆;沪股通;白马股;5G;工业互联网;超清视频,276,放量||价跌量缩||月线长下影线
000028.SZ,国药一致,48.63,48.19,48.63,47.55,950008.0,-0.82,48.57,49.02,49.73,49.62,46.23,-0.84,52.07,49.73,47.38,27.24,30.03,21.68,14830200000.0,医药生物-医药商业-医药商业Ⅲ,单抗;抗癌;医疗改革;融资融券;深股通;转融券标的;医保目录;智能医疗;互联网医疗;MSCI预期,9387,缩量||价跌量缩||回调缩量
002832.SZ,比音勒芬,48.49,48.1,48.49,47.4,1219605.0,0.0,48.63,48.19,46.82,44.66,40.04,-0.49,51.92,46.82,41.71,64.24,65.06,62.6,3799851900.0,纺织服装-服装家纺-其他服装,体育产业;深股通;高送转,850,放量||阴线||光头阴线
300723.SZ,一品红,48.4,47.5,49.45,47.0,1246674.0,-2.46,47.17,46.04,43.09,40.17,35.55,0.3,52.01,43.09,34.17,74.09,75.93,70.4,2248333300.0,医药生物-化学制药-化学制剂,儿童医药医疗;医保目录;白马股,522,缩量||价跌量缩||回调缩量
002880.SZ,卫光生物,48.03,47.48,48.3,47.41,624700.0,-0.79,47.72,48.98,48.58,48.05,45.67,-0.81,51.69,48.58,45.47,18.1,26.75,0.79,1281960000.0,医药生物-生物制品-生物制品Ⅲ,血液制品;深圳国资改革;广东国资改革;地方国资改革,675,缩量||回调缩量||阴线
300679.SZ,电连技术,48.0,45.51,48.0,45.06,4048229.0,-2.94,44.55,41.44,38.80,37.70,33.94,1.55,46.62,38.80,30.97,78.56,74.43,86.81,4597441500.0,电子-电子制造-电子零部件制造,移动射频;5G;深股通;华为概念;消费电子;科创板预期,630,缩量||价跌量缩||旗形
002932.SZ,明德生物,47.89,46.8,48.18,46.78,736100.0,-2.03,48.10,48.66,48.20,48.47,46.20,-0.58,50.56,48.20,45.84,24.14,40.8,-9.16,779046230.0,医药生物-医疗器械服务-医疗器械Ⅲ,新股与次新股;医疗器械概念;体外诊断,286,缩量||回调缩量||阴线
600309.SH,万华化学,47.72,46.75,48.52,46.49,31080879.0,-1.21,47.23,47.48,46.47,44.43,40.57,-0.75,51.49,46.47,41.45,27.84,32.04,19.46,66560613000.0,化工-化工新材料-聚氨酯,国开行;岩棉;绿色建筑;己二酸;低碳;环渤海;融资融券;聚碳酸酯;沪股通;建筑节能;转融券标的;新材料概念;TDI;MDI;环氧丙烷;乙烯;地方国资改革;外汇局持股;白马股;山东国资改革;煤化工,6681,缩量||回调缩量||阴线
002892.SZ,科力尔,47.3,49.0,49.98,47.0,2402556.0,0.82,50.61,51.17,52.61,50.38,41.10,-2.39,57.30,52.61,47.92,30.52,36.37,18.83,1290464000.0,机械设备-电气设备-电机,--,613,价升量缩||缩量||阳线
002925.SZ,盈趣科技,46.7,45.8,46.97,45.8,2149900.0,-1.57,47.02,47.51,50.50,52.15,52.38,-0.86,57.52,50.50,43.49,17.59,19.16,14.46,7626641900.0,电子-电子制造-电子零部件制造,智能穿戴;智能家居;虚拟现实;电子烟;VR设备;白马股;汽车电子;国产软件;物联网;工业互联网;深股通;新基建;数字孪生,462,缩量||价跌量缩||回调缩量
603232.SH,格尔软件,46.63,43.33,46.63,43.33,1318199.0,-9.99,47.44,48.01,46.27,42.58,35.23,-1.68,54.89,46.27,37.65,24.72,40.18,-6.21,2217196100.0,信息服务-计算机应用-软件开发及服务,网络安全;电子政务;国产软件,731,缩量||价跌量缩||回调缩量
600779.SH,水井坊,46.5,45.9,46.94,45.7,2709574.0,-0.97,46.15,46.55,45.64,44.35,39.71,-0.76,50.23,45.64,41.05,23.53,28.6,13.39,22424248000.0,食品饮料-饮料制造-白酒,老字号;基因疗法;鸡尾酒;成渝特区;沪股通;白马股;白酒概念;年报预增;MSCI预期,8172,缩量||回调缩量||阴线
300709.SZ,精研科技,46.35,46.95,47.19,45.03,1149813.0,0.06,46.24,45.80,46.10,42.69,35.76,-1.05,51.93,46.10,40.27,55.77,43.95,79.4,2656494900.0,电子-电子制造-电子零部件制造,智能穿戴;特斯拉;谷歌概念;消费电子,550,价升量涨||缩量||阳线
603508.SH,思维列控,46.35,46.21,47.1,45.93,1190055.0,-0.35,46.74,46.04,45.58,45.96,44.48,0.11,47.98,45.58,43.17,41.97,45.98,33.94,7393600000.0,信息服务-计算机应用-软件开发及服务,电子信息;轨道交通;大数据;高铁;无人机,1215,放量||价跌量缩||阴线
603517.SH,绝味食品,46.3,45.22,46.66,45.17,1344133.0,-2.33,45.95,46.00,47.35,46.57,42.78,-0.97,51.18,47.35,43.52,41.16,36.8,49.86,7402622500.0,食品饮料-食品加工制造-食品综合,休闲零食;沪股通;世界杯;养老金持股,766,缩量||月线长下影线||回调缩量
